X,Y,Five_ave_crime,PopulationDensity,PopulationFemale,X.Black,Neighbor_Disadvantage,Casinos
-81.72582,27.953305,162151.2876,245146.3178,7712.44,2307.44,16.88690757,59.527638
-81.653723,29.669679,28269.44722,4811.08294,809.45,276.01,6.08033754,4.663692
-81.26183,29.801821,46697.51342,50732.36551,2003.46,196.75,-17.59676372,28.476273
-80.332526,27.417331,23057.13077,90784.33872,2188.7,886.29,3.108713833,29.762557
-87.110906,30.37494,24944.43669,22253.76898,1231.39,129.22,-7.557745225,38.382982
-82.479644,27.218358,112799.3928,251078.4418,4897.67,356.33,-47.31102836,36.691274
-81.340066,28.770304,65406.22994,269889.468,4454.9,1167.59,-21.12927669,112.905918
-82.211491,28.619137,14507.01314,11622.70182,854.11,170.56,-3.840774428,13.96027
-83.0342,30.259093,8512.879683,546.31853,337.74,86.6,1.471901491,1.206525
-83.78837,30.163859,7076.036136,297.48482,187.73,72.75,0.139329176,1.3297
-82.385094,30.05605,2241.981613,185.08647,109.62,62.07,0.89337047,0.741372
-81.012684,29.163422,82361.28847,239854.2038,5777.09,1276.66,-22.09949728,98.031604
-84.529633,30.143035,7292.391144,401.0151,184.12,58.18,-0.866797743,1.659277
-85.989897,30.635767,19884.23362,2762.25895,538.34,52.97,-1.402718841,11.292581
-85.765793,30.520344,5811.234713,437.98798,344.41,92.69,2.318765854,8.549038
-82.270069,31.878009,4399.7825,326.36417,247.8,92.17,1.198209289,0.737436
-83.024257,31.324919,0,51.65146,98.38,37.97,1.185679064,0.887865
-82.483683,31.485142,4266.958614,141.60589,151.41,40.83,0.503579904,0.740459
-84.36011,31.343338,0,10.94605,53.24,45.4,0.241356921,0.236819
-83.139346,33.072776,17445.21777,5607.52891,441.86,413.81,3.503547384,1.557937
-83.588397,34.319869,10897.67792,333.41168,199.47,10.52,0.534875103,1.48082
-83.838488,34.00208,17069.814,11039.7211,918.4,212.39,-0.722508854,5.048887
-84.718526,34.183994,19632.97412,6717.81429,756.32,132.75,1.396785202,6.967609
-83.234283,31.725941,5816.688025,1452.77718,259.52,161.32,2.015786371,1.220249
-83.288638,31.245272,6400.54263,278.48335,310.01,79.24,1.000091866,1.735757
-83.653301,32.797737,121718.102,70812.11495,2334.15,2572.3,32.47238315,10.451881
-83.422462,32.414903,3221.683419,248.76283,162.15,90.6,1.03011461,0.611241
-81.967085,31.199715,5815.855008,134.67363,153.03,11.07,0.526103751,0.827668
-83.503932,30.936134,6774.59151,202.24165,259.02,183.72,1.667956017,11.2425
-81.494803,32.03046,6003.562236,2534.13392,303.14,96.84,-0.464587342,2.078769
-81.622451,32.259871,9127.407888,10752.11748,612.44,367.02,3.657946503,3.908709
-81.90765,33.172795,10054.12118,179.037508,312.25,261.25,1.147776089,1.111039
-83.958117,33.289672,5062.934649,435.37567,139.5,88.7,0.426590824,1.83782
-84.746447,31.531137,219.6830292,50.49224,78.25,121.07,1.418648412,0.61538
-81.620006,30.919963,0,3070.27104,474.92,173.83,-1.864873765,3.238302
-82.129357,32.355221,2599.920636,132.5895,152.13,72.68,1.290888076,0.74139
-85.11931,33.589282,22581.35993,7676.73806,869.54,322.17,2.472599324,8.092074
-85.242621,34.92861,12326.26109,8948.0892,565.57,24.71,-2.698476175,14.423878
-82.154378,30.913598,1862.641525,31.24829,85.89,38.12,0.387151406,0.294782
-81.08607,32.044257,0,197215.8866,3574.96,3051.3,17.97277855,13.168899
-84.939473,32.367272,35.18648839,2158.54898,155.75,84.53,-1.19672849,2.168477
-85.308191,34.550037,7513.53687,844.10275,295.19,50.49,3.404626883,1.246641
-84.494595,34.168298,16617.8955,35020.57855,1316.87,172.95,-12.72913248,24.060208
-83.355772,33.954633,0,77230.6071,1548.02,802.05,2.404511477,8.347366
-84.372822,33.584564,355.6685807,139170.4519,2588.68,3358.06,25.23125284,22.964809
-82.780176,31.068629,1921.799868,20.290024,98.18,72.09,2.172978693,0.329919
-84.495749,33.855709,1301.366861,332108.038,6172.38,3135.8,-45.37393614,43.519687
-82.888781,31.544218,16891.59583,1340.44642,445.34,245.68,2.00170756,2.338134
-83.799407,31.164793,0,4254.82608,506.29,256.71,6.897547478,3.03196
-82.100587,33.500958,27086.31428,28729.32847,1033.52,331.44,-8.633432608,5.797566
-83.379136,31.162165,3424.793173,307.8971,208.14,104.57,1.246406059,1.759319
-84.706379,33.351773,19625.86469,12632.12989,1022.56,320.48,-5.42709441,13.14609
-83.885928,32.73161,6336.924351,124.92487,146.05,76.33,0.931510329,0.622223
-83.760972,31.943146,9804.817158,1242.05253,301.09,253.56,4.342754667,1.300558
-85.526405,34.77678,0,374.73823,205.6,3.19,-0.258426327,1.230735
-84.011803,34.372599,6139.663845,553.32054,150.58,3.1,-1.097305881,1.349658
-84.531934,30.8702,7823.324474,957.79462,365.14,273.92,1.414591697,2.106427
-84.342339,33.954081,0,546400.2538,7444.42,6968.25,-2.000706539,53.143708
-83.201024,32.369536,7659.38286,288.31257,288.17,160.83,0.966472748,0.467146
-83.926369,32.174792,1416.67143,83.79016,88.36,100.11,1.406892134,0.293458
-84.163387,31.576601,3167.396133,35115.56371,1427.84,1876.92,25.82409034,6.517196
-84.752947,33.718008,25946.74802,22199.0984,1050.12,891.94,1.283552804,9.002912
-84.887736,31.32101,5080.974695,111.449457,269.79,250.34,2.792971773,2.20004
-82.847414,30.703963,1756.361302,34.412519,109.3,5.32,0.74147371,0.614792
-81.410128,32.480361,8043.02147,2069.46418,506.09,134.54,-3.116395241,2.023852
-82.747021,34.038976,8216.95071,1030.27704,260.08,148.58,2.138336185,1.504226
-82.308171,32.660535,6689.037,237.82262,305.29,185.67,2.973944089,1.38847
-81.913685,32.221401,943.7751858,201.60539,148.79,84.68,1.575422855,0.228066
-84.518134,34.923219,5117.91629,492.35995,252.53,1.01,-1.177470543,0.899489
-84.578961,33.379942,8122.386182,15880.1054,1025.23,437.94,-12.34848703,13.237793
-85.205753,34.27644,1691.303673,15207.56181,1039.3,308.09,6.426626734,5.695906
-84.1908,34.098965,27936.62053,57717.4219,2260.3,152.96,-25.56260621,35.586226
-83.129994,34.413083,4333.147291,546.74384,254.14,45.28,0.604098239,3.753546
-84.383006,33.784167,290.8157141,892741.3329,10403.28,9549.52,5.754605759,109.857422
-84.328785,34.688592,7112.19614,545.93119,250.15,3.22,-0.66492885,1.196257
-81.470496,31.219015,0,14017.19942,799.02,403.42,-0.22172075,4.719809
-84.997522,34.422155,8765.191746,3858.05999,454.6,32.19,0.445271229,2.497096
-84.248116,31.030772,5159.36345,476.79059,307.66,161.15,0.74506772,1.538866
-83.103617,33.452047,6209.723425,480.64354,349.77,244.23,-0.215516262,2.090575
-84.108243,33.907024,0,341830.4985,5756.47,3110.46,-21.08014281,39.170509
-83.60718,34.604891,6677.153558,2016.34395,422.15,23.43,-1.046032268,2.073455
-83.834592,34.310988,35141.38385,34926.5602,1811.84,256.59,0.685931258,11.441019
-82.944092,33.312792,2392.22029,33.19029,97.18,133.35,0.242033821,0.22741
-85.183668,33.753834,7725.97002,590.39421,256.8,21.91,1.08074434,1.993315
-84.976577,32.710571,2257.428599,412.86106,251.31,85.63,-1.465339284,5.001687
-82.938157,34.42145,4836.335073,550.11275,250.63,86.71,0.294149321,1.391429
-85.155916,33.37864,3312.508686,122.51565,152.38,25.9,0.557847689,1.037278
-84.253385,33.626408,1173.331717,25587.2398,1307.19,1128.09,-3.984385013,16.782473
-83.611163,32.610761,18224.9689,34690.55287,1175.57,802.69,0.329695686,7.821737
-83.209672,31.575069,2474.204086,48.71875,93.6,38.94,0.495821108,0.563553
-83.689517,34.159771,10744.08948,2530.31765,552.87,73.12,-1.60146868,4.368831
-83.611245,33.418219,5414.509365,116.98456,154.03,47.64,0.118614601,1.513692
-82.726911,31.750077,3398.886897,177.916992,154.4,47.05,1.084143238,0.559802
-82.427778,33.020095,3179.788664,120.56916,208.46,198.87,1.612892238,0.544246
-81.936004,32.849435,0,49.40139,106.19,73.34,0.691550329,0.271424
-82.8144,32.723882,691.2800331,102.87454,129.32,87.51,1.578233686,0.359273
-83.664909,32.945233,7839.618354,913.15078,311.73,142.3,-0.510061672,1.650793
-84.214997,33.036095,2373.955324,330.02317,154.17,91.41,0.900084451,1.753283
-83.006223,31.032657,3110.004032,100.97744,102.91,35.51,0.47333118,0.608822
-82.924525,32.546187,16764.26457,4724.88352,685.5,504.16,3.552753699,3.049159
-84.212243,31.73337,10320.18746,1148.37832,252.83,110.44,-0.712620805,2.454924
-81.413903,31.708937,8491.402027,13048.27373,670.68,584.91,1.780794124,3.36297
-82.387583,33.736501,3331.20496,74.83454,106.14,63.45,0.272516911,0.33681
-81.819632,31.796653,2145.929946,104.23223,100.67,49.34,0.196453464,0.663568
-83.290137,30.852914,11572.7751,34509.92396,1216.86,873.56,6.353673271,7.785047
-83.937753,34.633149,2630.732,525.14956,205.45,9.04,-0.649705517,0.9827
-82.550163,33.480617,5718.234655,688.02861,269.57,184.33,0.906832173,0.922994
-81.25583,31.515317,6675.574839,114.30732,148.82,104.93,-0.038253676,0.299558
-83.955317,32.312112,700.257126,144.4192,190.98,237.38,3.421260054,0.855327
-83.309348,34.069827,10511.17595,692.91584,304.17,55.73,0.487523571,1.611539
-84.521952,32.435374,762.1533066,46.3188,104.29,62.85,0.486094367,0.952762
-84.697547,33.023118,6123.066356,198.37279,205.83,168.65,2.086468672,2.131112
-84.823151,31.146019,1411.875224,75.39795,155.94,91.66,1.184861794,1.038406
-84.32413,31.134268,6530.531005,229.17986,247.76,238.21,4.550373234,1.50182
-83.85633,33.100837,7158.22352,448.66374,249.1,119.72,0.012294305,2.374413
-82.548009,32.173424,0,114.13042,151.41,58.29,0.792516064,0.510094
-83.604539,33.609809,1080.571872,262.8552,254.33,87.03,-1.543681785,1.518172
-84.695003,34.7285,1492.44012,1671.81261,406.32,6.63,2.35853096,1.303527
-84.969623,32.480453,595.9002884,123243.4936,2703.26,2699.6,33.02644218,34.54121
-83.869408,33.613691,20335.13022,9742.0865,676.08,540.4,1.693181869,5.139875
-83.391821,33.858036,8239.017042,1606.07448,306.46,29.11,-3.739030764,2.415939
-82.95428,33.953992,8046.029924,175.73247,201.3,75.54,0.533252841,0.812042
-84.744537,33.908161,29765.67974,15335.10203,969.92,361.41,-4.631944751,7.531332
-83.86182,32.495698,5749.38167,1139.98543,305.72,268.07,3.35276944,2.466975
-84.515379,34.518365,8360.211162,939.59647,303.2,5.65,-0.803554271,2.058705
-82.106129,31.3754,6086.310904,241.63575,194.25,34.81,0.554464662,1.431298
-84.438663,33.164295,4643.238476,337.50012,203.66,31.29,-0.465067716,3.449154
-85.345863,34.001733,0,1100.08063,355.01,85.32,1.513833192,1.417631
-83.514513,32.180282,7466.401209,152.85967,171.48,109.53,0.563883429,0.329681
-83.430186,33.328136,6693.228145,358.71214,253.89,117.13,-1.133756752,1.725454
-83.520491,34.813371,7763.22498,231.4093,250.55,12.93,-0.141090167,0.797077
-84.681649,31.798877,1464.082909,31.998639,105.07,111.59,1.362937104,1.109547
-81.957697,33.465915,112204.228,87090.5066,2437.62,2655.41,32.52190178,8.762665
-84.016724,33.564745,29211.70471,15841.9982,787.34,777.46,1.549181077,5.876498
-84.308535,32.200534,1010.684199,62.5926,100.3,48,0.423688859,1.084037
-81.601903,32.899219,5078.1799,130.13822,255.8,205.18,1.105162148,0.919279
-84.806061,30.927856,2926.002719,190.42493,157.78,94.74,1.265610303,1.837221
-84.174813,33.219149,22368.19789,7578.96968,615.22,422.07,3.311296186,6.546818
-83.332457,34.618423,7126.53418,1463.62901,271.59,68.66,1.431391245,0.996801
-84.695331,32.085984,103.2026556,28.01463,76.03,109.44,1.213240524,0.638643
-84.249919,31.992979,4929.540742,3015.81437,368.53,339.8,2.940230146,2.904958
-84.48789,32.701207,3408.463038,49.00194,154.58,170.98,0.834808579,1.779653
-82.121889,32.23241,4008.933472,276.73705,223.64,134.74,0.477017265,0.649156
-84.290981,32.504556,2906.015591,74.15708,155.88,97.74,1.544943732,1.356686
-82.887829,31.8744,0,131.22507,140.9,97.88,0.37625412,0.294672
-84.355617,31.686259,3052.244369,183.942358,211.07,212.53,2.324994534,2.002141
-84.028928,30.963908,13075.05755,3781.38833,580.23,383.2,3.239512011,5.420479
-83.48947,31.439084,12120.54152,4128.52836,464.05,224.98,-0.049820094,2.281504
-82.384811,32.189247,1695.986908,1131.21589,316.85,142.31,3.115518631,0.800492
-83.743559,34.872842,4092.721644,248.10437,158.69,4.3,-0.782485767,0.250643
-82.612531,32.370932,802.1952055,45.96472,48.62,35.73,0.595038174,0.237978
-85.040605,33.028956,13586.76649,8074.51146,727.47,493.78,4.286103469,10.970323
-83.70647,31.726576,979.6669554,58.71454,103.71,73.14,0.666051856,0.359013
-83.441433,32.596382,3066.321388,46.16312,101.7,87.2,1.324763786,0.370779
-83.924418,34.873824,6780.21318,538.62338,308.85,3.83,-1.964111563,1.361672
-84.438397,32.90361,8012.302326,1471.62966,360.13,186.8,0.992000961,2.370897
-85.347261,34.853083,11452.98185,5974.28466,653.2,55.68,0.369021472,8.933057
-83.892219,33.801118,11649.20226,6574.16714,769.26,250.89,-1.717471016,6.018507
-82.360108,31.224913,17121.7225,7208.93094,462.8,319.95,2.996064695,2.603007
-82.720059,33.430554,1773.948715,44.28888,106.78,122.06,1.334885379,0.171622
-82.652052,32.908862,2416.447193,234.664379,247.54,252.56,1.744663242,0.558353
-82.02779,31.714561,18283.80159,1314.07823,299.94,104.69,0.373422988,1.280261
-84.564352,31.989197,324.138877,24.9636,102.62,74.54,0.568602208,0.561249
-82.668503,32.11618,802.3820486,56.96976,74.55,78.84,0.869016752,0.082029
-83.810681,34.655136,4619.814405,717.43245,252.63,5.59,-1.606053287,1.805962
-84.987039,34.747966,23626.76873,14995.77055,854.37,63.89,4.326912002,4.357275
-83.31095,31.96145,0,92.31365,180.86,120.26,0.951972217,0.571001
-82.682509,33.682436,1909.251921,85.36627,204.78,151.26,0.052567225,0.312886
-83.186223,32.859375,1794.983796,79.61452,154.76,115.75,0.612686977,0.589628
-83.891261,31.385674,4745.982875,239.16514,255,123.53,1.296609817,1.851658
-116.295789,43.33301,11813.87985,190130.3732,2949.95,80.45,-24.47648313,117.251123
-116.508274,44.835445,1661.166976,7.152905,96.41,0.65,-0.486495535,2.914887
-112.446333,42.903045,1018.024058,44215.42558,1102.07,17.27,-0.320518607,98.607681
-111.192643,42.257015,885.2341972,12.37162,101.46,1.76,-0.949041862,3.261332
-116.508115,47.189538,1492.687337,23.732842,99.35,0.12,0.205146148,2.60658
-112.701386,43.258067,4001.067054,1097.023656,398.18,2.17,-0.014356223,51.287733
-114.082055,43.590593,635.5254192,75.043878,190.51,2.89,-2.11120071,5.573724
-116.235812,48.168492,5163.602594,3331.538004,445.17,2.11,-2.783806217,15.583393
-112.030107,43.49119,13601.7465,45703.92377,1051.11,10.55,-6.691973956,60.472599
-116.237854,48.856005,809.206902,24.901508,99.39,1.25,-0.625172973,1.811226
-116.685152,43.658336,8250.444807,65761.18549,1465.35,10.25,5.813693769,43.85624
-111.865817,42.706552,401.8991198,10.056661,96.63,0,-0.843840914,3.940218
-113.781889,42.54231,7335.141084,2143.35313,293.28,1.47,-1.156005237,12.625599
-115.628184,46.68261,1516.612031,58.338134,90.31,1.16,-0.61695172,5.9048
-115.869518,43.073931,1512.461664,399.149389,237.12,14.37,-0.775371263,9.879013
-111.717267,42.063286,648.7888638,52.46539,97.3,0.53,-0.7446351,2.445756
-111.507059,44.289165,1352.381502,120.943699,146.92,0.43,-0.895973763,10.519483
-116.366454,44.093462,866.8783776,846.779451,150.76,0.34,-0.062857852,5.780532
-114.754786,42.763027,892.16603,60.06454,97.44,0.17,-0.067995889,3.82308
-116.505649,45.93491,1955.791266,31.939876,137.82,0.35,-0.510870764,15.185771
-111.947607,43.670031,1666.844949,715.510098,197.51,0,-1.736398895,9.395988
-114.14192,42.673504,2722.533427,4479.289845,250.61,1.29,0.749953929,9.729228
-116.530589,47.621065,16562.24009,39801.57533,1264.27,8.92,-8.350394071,70.068802
-116.791712,46.953444,2774.242463,1283.63106,341.27,6.83,-3.043047374,16.256014
-116.402329,46.272814,1286.019268,75.245363,101.57,0.24,0.330941328,17.233689
-111.823974,43.762463,1290.895893,15479.00589,295.58,1.76,-1.293447056,9.489755
-113.835986,42.670687,3456.554613,927.030632,249.69,0.76,0.029238322,7.210239
-116.850441,46.124353,2079.637195,13379.97059,456.19,4,-1.590095602,65.806113
-116.160231,42.568657,2016.520372,168.81702,146.36,1.81,0.063343849,4.190726
-116.796109,43.908784,1783.064202,465.61801,199.4,0.29,0.503233982,9.134409
-112.715336,42.595651,952.2330914,12.80108,99.29,0.25,-0.05312957,6.67932
-116.099342,47.508649,3474.004017,93.626592,150.66,0.95,0.843614847,6.108832
-114.469287,42.556853,4187.279764,18273.87814,709.21,8.7,-3.116763542,45.757017
-115.46694,44.7186,2174.556986,23.130053,145.27,0.22,-1.648407551,4.209157
-117.060986,44.426915,898.0602396,36.211182,153.8,0.44,-0.312825305,4.866047
-91.385655,39.941739,5300.98933,36307.78481,917.56,90.67,-3.335547601,52.425377
-89.171197,36.988689,1603.713115,36.03363,105.68,30.65,1.030003174,5.410552
-89.538264,38.9239,1713.051543,1154.49491,197.95,22.47,-1.296923119,3.235371
-88.850468,42.244078,2438.141973,10302.7264,352.33,12.7,-0.207454248,28.409489
-90.750229,39.961493,258.3748103,8.019825,50.58,0,-0.547229404,1.432638
-89.195936,41.371139,4851.148215,1971.65643,507.66,9.69,-2.571665303,9.312476
-90.709826,39.303999,0,38.12537,99.62,0.57,-0.955145091,0.450827
-90.005863,41.967974,1952.719883,799.01186,298.78,8.76,-2.014788644,15.492168
-90.376582,39.986572,600.205011,5008.53987,250.43,25.27,0.084559426,2.230927
-88.212131,40.10474,11771.62887,231925.7725,2143.69,617.16,-3.981995952,23.945117
-89.074506,39.383256,0,7815.58291,497.8,11.04,-3.38769074,11.33784
-87.694088,39.334188,1113.009789,484.71482,201.71,2.25,-1.097520718,2.286945
-88.476551,38.67039,1656.409731,422.14974,196.45,3.46,-0.205747854,3.818845
-89.314555,38.530417,1539.941598,723.7101,385.63,20.04,-3.673563886,9.748526
-88.374644,39.467577,2740.715077,13769.3138,618.87,43.62,0.209888372,18.397061
-87.728134,42.027956,25964.11859,17892264.49,67172.65,36943.38,375.1442124,1147.668491
-87.740775,38.997992,1820.102564,2367.39326,294.55,31.62,-0.195496599,2.956787
-88.095093,39.256216,669.0425118,94.03167,147.39,0.25,-1.237631712,2.622547
-88.769716,41.934209,2296.72056,33019.19087,1062.5,149.43,-2.618995216,13.56331
-88.949231,40.148101,1087.957695,3163.95355,250.52,2.41,-1.478738104,4.2079
-88.20621,39.827311,792.803208,1406.83648,253.44,3.66,-0.77222309,2.267
-88.091069,41.930012,16648.87439,842776.5545,10933.85,993.4,-103.3398143,169.845567
-87.732004,39.546876,1543.429852,671.1949,253.96,1.46,-0.86076458,2.490377
-88.056486,38.381015,0,39.57677,99.59,0.91,-0.866842878,5.017599
-88.557128,39.151075,3411.611649,1659.23852,403.66,5.34,-3.885777563,16.009306
-88.860435,39.107333,2858.491694,1719.76445,336.46,21.85,2.360837557,5.119126
-88.183974,40.814705,3033.447645,1464.24566,248.65,4.04,-1.153751939,1.579158
-88.91655,37.97842,7745.235731,4430.79681,608.75,10.22,2.57443537,6.782827
-90.007137,40.698775,4621.665679,6429.96511,583.16,30.19,-1.293305863,8.298182
-88.226356,37.691987,1671.534502,31.3498,102.59,0.96,0.205479668,1.68033
-90.514049,39.344592,1201.23644,1131.320029,250.15,5.89,-1.42681021,2.688554
-88.290985,41.171726,2777.435071,4894.51301,491.04,11.34,-4.417498714,7.488811
-88.551903,38.097404,1068.850116,309.56349,150.74,1.14,-1.116630045,3.587467
-91.020438,40.546976,4198.705279,753.54858,348.45,4.45,-2.05379469,16.427159
-88.204443,37.518929,1568.358529,45.8418,100.08,5.43,0.357286867,1.475467
-90.871789,40.991177,0,29.89238,100.3,0.11,-0.827511242,18.409517
-89.931164,41.238755,1416.868904,5529.49626,603.71,20.39,-4.393731665,17.749162
-88.036505,40.622603,5630.35895,1007.06501,459.22,7.45,-2.205992596,6.677589
-89.488993,37.729334,6965.771044,15931.61558,709.42,218.06,4.570920818,8.88294
-88.170096,38.940794,1238.400866,1304.34976,151.85,1.54,-0.649372526,4.255984
-88.933509,38.335128,8279.072068,7360.50897,546.13,116.64,2.975732085,15.6655
-90.31865,38.989315,2925.081123,467.65787,252.09,1.55,-2.719824414,5.711744
-90.427422,42.412152,2441.179591,309.95664,298.83,3.26,-2.84394004,15.431234
-88.768486,37.399695,958.3635339,94.48124,163.25,0.74,-0.444293037,1.488569
